imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,baro_pressure_hPa,baro_temperature_C,baro_altitude_m,baro_climbRate_mps,gps_latE7,gps_lonE7,gps_altitude_m,gps_speed_mps,gps_heading_deg,gps_sats,gps_fix,roll_deg,filterRoll_deg,pitch_deg,yaw_deg,servoDegree_deg,baroTimeMs,gpsTimeMs,aTimeMs,aRxTimeMs,state,timeMs,stateStr
0.0,0.0,0.0,0.0,0.0,0.0,1010.364990234375,26.889999389648438,0.28561171889305115,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4613,4613,0,0,0,4613,STANDBY
0.0,0.0,0.0,0.0,0.0,0.0,1010.2789306640625,26.84000015258789,0.9918515682220459,2.8145735263824463,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4713,4713,0,0,0,4713,STANDBY
0.0,0.0,0.0,0.0,0.0,0.0,1010.2101440429688,26.799999237060547,1.5552855730056763,4.055063247680664,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4813,4813,0,0,0,4813,STANDBY
0.0,0.0,0.0,0.0,0.0,0.0,1010.2101440429688,26.799999237060547,1.5552855730056763,3.2440507411956787,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4864,4913,0,0,0,4913,STANDBY
0.0,0.0,0.0,0.0,0.0,0.0,1010.13720703125,26.75,2.1550700664520264,3.9955029487609863,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4964,5013,0,0,0,5013,STANDBY
0.0,0.0,0.0,0.0,0.0,0.0,1010.1493530273438,26.760000228881836,2.0538077354431152,2.2330825328826904,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5064,5113,0,0,0,5113,STANDBY
0.0,0.0,0.0,0.0,0.0,0.0,1010.0111083984375,26.68000030517578,3.1910617351531982,5.372345924377441,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5168,5213,0,0,0,5213,STANDBY
0.0,0.0,0.0,0.0,0.0,0.0,1009.9461669921875,26.639999389648438,3.7233381271362305,5.567407131195068,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5268,5313,0,0,0,5313,STANDBY
0.0,0.0,0.0,0.0,0.0,0.0,1009.9682006835938,26.649999618530273,3.5415852069854736,2.8361289501190186,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5368,5413,0,0,0,5413,STANDBY
0.0,0.0,0.0,0.0,0.0,0.0,1009.9918823242188,26.670000076293945,3.3468499183654785,1.0361814498901367,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5469,5513,0,0,0,5513,STANDBY
0.0,0.0,0.0,0.0,0.0,0.0,1009.932373046875,26.6299991607666,3.8349862098693848,2.615701198577881,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5569,5613,0,0,0,5613,STANDBY
0.0,0.0,0.0,0.0,0.0,0.0,1009.875,26.600000381469727,4.307543754577637,2.769834518432617,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5688,5713,0,0,0,5713,STANDBY
0.0,0.0,0.0,0.0,0.0,0.0,1009.9081420898438,26.6200008392334,4.034914493560791,0.9002805948257446,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5788,5813,0,0,0,5813,STANDBY
0.0,0.0,0.0,0.0,0.0,0.0,1009.9318237304688,26.639999389648438,3.840179204940796,-0.046973325312137604,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5888,5913,0,0,0,5913,STANDBY
0.0,0.0,0.0,0.0,0.0,0.0,1009.9014282226562,26.6200008392334,4.08944034576416,1.1310784816741943,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5988,6013,0,0,0,6013,STANDBY
0.0,0.0,0.0,0.0,0.0,0.0,1009.849609375,26.59000015258789,4.515261650085449,2.427175521850586,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6088,6113,0,0,0,6113,STANDBY
0.0,0.0,0.0,0.0,0.0,0.0,1009.8786010742188,26.610000610351562,4.276386260986328,0.5978907346725464,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6188,6213,0,0,0,6213,STANDBY
0.0,0.0,0.0,0.0,0.0,0.0,1009.9095458984375,26.6299991607666,4.021932125091553,-0.6351664662361145,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6288,6313,0,0,0,6313,STANDBY
0.0,0.0,0.0,0.0,0.0,0.0,1009.8577270507812,26.600000381469727,4.447753429412842,1.296778678894043,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6388,6413,0,0,0,6413,STANDBY
0.0,0.0,0.0,0.0,0.0,0.0,1009.8114624023438,26.56999969482422,4.829434394836426,2.3566622734069824,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6488,6513,0,0,0,6513,STANDBY
0.0,0.0,0.0,0.0,0.0,0.0,1009.8446655273438,26.59000015258789,4.55680513381958,0.6358502507209778,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6588,6614,0,0,0,6614,STANDBY
0.0,0.0,0.0,0.0,0.0,0.0,1009.8792114257812,26.610000610351562,4.271193027496338,-0.4552810788154602,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6691,6714,0,0,0,6714,STANDBY
0.0,0.0,0.0,0.0,0.0,0.0,1009.8323364257812,26.579999923706055,4.658067226409912,0.9223430752754211,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6792,6814,0,0,0,6814,STANDBY
0.0,0.0,0.0,0.0,0.0,0.0,1009.787841796875,26.549999237060547,5.021573066711426,1.7535183429718018,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6892,6914,0,0,0,6914,STANDBY
0.0,0.0,0.0,0.0,0.0,0.0,1009.7822875976562,26.549999237060547,5.068309783935547,1.0204713344573975,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6992,7014,0,0,0,7014,STANDBY
0.0,0.0,0.0,0.0,0.0,0.0,1009.8209228515625,26.56999969482422,4.751540184020996,-0.6139767169952393,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,7092,7114,0,0,0,7114,STANDBY
0.0,0.0,0.0,0.0,0.0,0.0,1009.778564453125,26.540000915527344,5.0994672775268555,0.9987632632255554,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,7192,7214,0,0,0,7214,STANDBY
0.0,0.0,0.0,0.0,0.0,0.0,1009.7360229492188,26.520000457763672,5.447394371032715,2.030916929244995,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,7292,7314,0,0,0,7314,STANDBY
0.0,0.0,0.0,0.0,0.0,0.0,1009.7731323242188,26.540000915527344,5.143607139587402,0.08463799953460693,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,7392,7414,0,0,0,7414,STANDBY
0.0,0.0,0.0,0.0,0.0,0.0,1009.80810546875,26.56999969482422,4.855399131774902,-1.0986636877059937,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,7492,7514,0,0,0,7514,STANDBY
0.0,0.0,0.0,0.0,0.0,0.0,1009.7642211914062,26.540000915527344,5.216308116912842,0.45176395773887634,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,7592,7614,0,0,0,7614,STANDBY
0.0,0.0,0.0,0.0,0.0,0.0,1009.7277221679688,26.520000457763672,5.514902591705322,1.244631290435791,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,7692,7714,0,0,0,7714,STANDBY
