imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,baro_pressure_hPa,baro_temperature_C,baro_altitude_m,baro_climbRate_mps,gps_latE7,gps_lonE7,gps_altitude_m,gps_speed_mps,gps_heading_deg,gps_sats,gps_fix,roll_deg,filterRoll_deg,pitch_deg,yaw_deg,veltotal_cmps,velimu_cmps,servoDeg1_deg,servoDeg2_deg,baroTimeMs,gpsTimeMs,aTimeMs,aRxTimeMs,state,timeMs,stateStr
0.0,0.0,0.0,0.0,0.0,0.0,1005.9966430664062,24.020000457763672,0.14280585944652557,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,97.0,4536,4536,2271,4536,0,4536,STANDBY
0.4300000071525574,-0.10999999940395355,9.640000343322754,0.0,0.0,0.0,1004.6898193359375,23.219999313354492,7.535079479217529,0.0,0,0,0.0,0.0,0.0,0,0,0.032990507781505585,0.0,0.06891079246997833,-0.9258095026016235,0.0,0.0,100.0,97.0,4636,4636,4624,4628,0,4636,STANDBY
0.4300000071525574,-0.12999999523162842,9.640000343322754,0.0,0.0,0.0,1004.498291015625,23.110000610351562,11.41751480102539,33.824127197265625,0,0,0.0,0.0,0.0,0,0,0.022797327488660812,0.0,0.0556352436542511,-0.9372539520263672,0.0,0.0,100.0,97.0,4736,4736,4722,4726,0,4736,STANDBY
0.4300000071525574,-0.12999999523162842,9.630000114440918,0.0,0.0,0.0,1004.474853515625,23.100000381469727,12.402708053588867,30.394119262695312,0,0,0.0,0.0,0.0,0,0,0.014160588383674622,0.0,0.04367198795080185,-0.9462873935699463,0.0,0.0,100.0,97.0,4836,4836,4820,4825,0,4836,STANDBY
0.4300000071525574,-0.11999999731779099,9.640000343322754,0.0,0.0,0.0,1005.92529296875,24.0,3.7476043701171875,-21.341205596923828,0,0,0.0,0.0,0.0,0,0,0.006958220154047012,0.0,0.03323465585708618,-0.9533677101135254,0.0,0.0,100.0,97.0,4936,4936,4919,4923,0,4936,STANDBY
0.4300000071525574,-0.12999999523162842,9.630000114440918,0.0,0.0,0.0,1005.9745483398438,24.020000457763672,1.026079535484314,-49.7439079284668,0,0,0.0,0.0,0.0,0,0,0.0009765923023223877,0.0,0.024292733520269394,-0.9589526057243347,0.0,0.0,100.0,97.0,5036,5036,5017,5021,0,5036,STANDBY
0.4300000071525574,-0.12999999523162842,9.640000343322754,0.0,0.0,0.0,1005.987060546875,24.030000686645508,0.3638679087162018,-26.387130737304688,0,0,0.0,0.0,0.0,0,0,-0.004028443247079849,0.0,0.016235847026109695,-0.9632862210273743,0.0,0.0,100.0,97.0,5136,5136,5116,5120,0,5136,STANDBY
0.4300000071525574,-0.12999999523162842,9.640000343322754,0.0,0.0,0.0,1005.9845581054688,24.030000686645508,0.2733258605003357,-8.365683555603027,0,0,0.0,0.0,0.0,0,0,-0.008636738173663616,0.0,0.00827051606029272,-0.9671620726585388,0.0,0.0,100.0,97.0,5236,5236,5231,5235,0,5236,STANDBY
0.4300000071525574,-0.12999999523162842,9.640000343322754,0.0,0.0,0.0,1005.9701538085938,24.030000686645508,0.32068175077438354,-1.788871169090271,0,0,0.0,0.0,0.0,0,0,-0.011749626137316227,0.0,0.00238044373691082,-0.9695730209350586,0.0,0.0,100.0,97.0,5336,5336,5329,5334,0,5336,STANDBY
0.4399999976158142,-0.12999999523162842,9.640000343322754,0.0,0.0,0.0,1006.0046997070312,24.030000686645508,0.18218165636062622,-0.5589811205863953,0,0,0.0,0.0,0.0,0,0,-0.014374217949807644,0.0,-0.0024109622463583946,-0.9716482758522034,0.0,0.0,100.0,97.0,5436,5436,5428,5432,0,5436,STANDBY
0.4300000071525574,-0.11999999731779099,9.649999618530273,0.0,0.0,0.0,1005.9902954101562,24.030000686645508,0.1819111406803131,-0.6320818066596985,0,0,0.0,0.0,0.0,0,0,-0.016296884045004845,0.0,-0.006500442512333393,-0.9733268022537231,0.0,0.0,100.0,97.0,5536,5536,5526,5530,0,5536,STANDBY
0.4300000071525574,-0.12999999523162842,9.649999618530273,0.0,0.0,0.0,1004.8218994140625,23.31999969482422,5.490235805511475,15.674406051635742,0,0,0.0,0.0,0.0,0,0,-0.017792291939258575,0.0,-0.00991851557046175,-0.9746696352958679,0.0,0.0,100.0,97.0,5636,5636,5624,5628,0,5636,STANDBY
0.4300000071525574,-0.12999999523162842,9.640000343322754,0.0,0.0,0.0,1004.4771728515625,23.110000610351562,11.072123527526855,45.920921325683594,0,0,0.0,0.0,0.0,0,0,-0.01898251287639141,0.0,-0.012787255458533764,-0.9757072925567627,0.0,0.0,100.0,97.0,5736,5736,5723,5727,0,5736,STANDBY
