imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,baro_pressure_hPa,baro_temperature_C,baro_altitude_m,baro_climbRate_mps,gps_latE7,gps_lonE7,gps_altitude_m,gps_speed_mps,gps_heading_deg,gps_sats,gps_fix,roll_deg,filterRoll_deg,pitch_deg,yaw_deg,servoDegree_deg,baroTimeMs,gpsTimeMs,aTimeMs,aRxTimeMs,state,timeMs,stateStr
-0.44999998807907104,0.05999999865889549,9.829999923706055,0.0,0.0,0.0,1019.3703002929688,25.65999984741211,0.010385880246758461,0.0,0,0,0.0,0.0,0.0,0,0,-0.29599902033805847,0.0,-0.11014129966497421,0.5547654628753662,0.0,4600,4600,8923,4600,0,4600,STANDBY
-0.4699999988079071,0.05999999865889549,9.8100004196167,0.0,0.0,0.0,1019.3703002929688,25.65999984741211,0.010385880246758461,0.0,0,0,0.0,0.0,0.0,0,0,0.40803247690200806,0.0,-0.2632526755332947,0.3041474521160126,0.0,4651,4700,13393,4680,0,4700,STANDBY
-0.4399999976158142,0.09000000357627869,9.84000015258789,0.0,0.0,0.0,1019.3509521484375,25.649999618530273,0.16617408394813538,0.49852225184440613,0,0,0.0,0.0,0.0,0,0,0.3893246352672577,0.0,-0.31348612904548645,0.41001617908477783,0.0,4751,4800,13512,4799,0,4800,STANDBY
-0.4699999988079071,0.09000000357627869,9.819999694824219,0.0,0.0,0.0,1019.3331298828125,25.639999389648438,0.31157639622688293,0.7843416333198547,0,0,0.0,0.0,0.0,0,0,0.3726310133934021,0.0,-0.34626302123069763,0.4901577830314636,0.0,4851,4900,13612,4898,0,4900,STANDBY
-0.4399999976158142,0.07000000029802322,9.829999923706055,0.0,0.0,0.0,1019.3134155273438,25.6299991607666,0.47255754470825195,1.0171183347702026,0,0,0.0,0.0,0.0,0,0,0.34766685962677,0.0,-0.37699514627456665,0.5722220540046692,0.0,4951,5000,13712,4998,0,5000,STANDBY
-0.5,0.11999999731779099,9.729999542236328,0.0,0.0,0.0,1019.3206176757812,25.6299991607666,0.41283872723579407,0.4598555266857147,0,0,0.0,0.0,0.0,0,0,0.317453533411026,0.0,-0.39988401532173157,0.6512649655342102,0.0,5051,5100,13811,5097,0,5100,STANDBY
-0.4399999976158142,0.09000000357627869,9.8100004196167,0.0,0.0,0.0,1019.2910766601562,25.610000610351562,0.6543104648590088,1.1185688972473145,0,0,0.0,0.0,0.0,0,0,0.2847682237625122,0.0,-0.413129061460495,0.7247230410575867,0.0,5156,5200,13911,5196,0,5200,STANDBY
-0.36000001430511475,0.11999999731779099,9.890000343322754,0.0,0.0,0.0,1019.275634765625,25.600000381469727,0.7789410352706909,1.2144064903259277,0,0,0.0,0.0,0.0,0,0,0.24930571019649506,0.0,-0.41456344723701477,0.790582001209259,0.0,5256,5300,14009,5296,0,5300,STANDBY
-0.4099999964237213,0.07999999821186066,9.859999656677246,0.0,0.0,0.0,1019.28125,25.600000381469727,0.7348010540008545,0.6006602644920349,0,0,0.0,0.0,0.0,0,0,0.21198156476020813,0.0,-0.4055299460887909,0.8462782502174377,0.0,5356,5400,14108,5394,0,5400,STANDBY
-0.47999998927116394,0.03999999910593033,9.800000190734863,0.0,0.0,0.0,1019.2890625,25.610000610351562,0.6698892712593079,0.12477543950080872,374000256,1267764736,0.0,0.15433332324028015,0.0,0,1,0.17169713973999023,0.0,-0.3874935209751129,0.8905301094055176,0.0,5456,5500,14208,5494,0,5500,STANDBY
