imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,baro_pressure_hPa,baro_temperature_C,baro_altitude_m,baro_climbRate_mps,gps_latE7,gps_lonE7,gps_altitude_m,gps_speed_mps,gps_heading_deg,gps_sats,gps_fix,roll_deg,filterRoll_deg,pitch_deg,yaw_deg,servoDegree_deg,baroTimeMs,gpsTimeMs,aTimeMs,aRxTimeMs,state,timeMs,stateStr
0.0,0.0,0.0,0.0,0.0,0.0,1015.5131225585938,22.549999237060547,0.005284547805786133,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3382,0,0,0,0,3382,STANDBY
0.0,0.0,0.0,0.0,0.0,0.0,1015.5131225585938,22.549999237060547,0.005284547805786133,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3432,0,0,0,0,3432,STANDBY
0.0,0.0,0.0,0.0,0.0,0.0,1015.5164794921875,22.549999237060547,-0.026422739028930664,-0.1268291473388672,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3482,0,0,0,0,3482,STANDBY
0.0,0.0,0.0,0.0,0.0,0.0,1015.5164794921875,22.549999237060547,-0.026422739028930664,-0.10146331787109375,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3532,0,0,0,0,3532,STANDBY
0.0,0.0,0.0,0.0,0.0,0.0,1015.3082275390625,22.420000076293945,1.706908941268921,6.852156162261963,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3582,0,0,0,0,3582,STANDBY
0.0,0.0,0.0,0.0,0.0,0.0,1015.3082275390625,22.420000076293945,1.706908941268921,5.481725215911865,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3632,0,0,0,0,3632,STANDBY
0.0,0.0,0.0,0.0,0.0,0.0,1015.1217041015625,22.290000915527344,3.2579236030578613,10.589439392089844,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3682,0,0,0,0,3682,STANDBY
0.0,0.0,0.0,0.0,0.0,0.0,1015.1217041015625,22.290000915527344,3.2579236030578613,8.471551895141602,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3732,0,0,0,0,3732,STANDBY
0.0,0.0,0.0,0.0,0.0,0.0,1015.1484375,22.309999465942383,3.0359725952148438,5.889437675476074,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3782,0,0,0,0,3782,STANDBY
0.0,0.0,0.0,0.0,0.0,0.0,1015.1484375,22.309999465942383,3.0359725952148438,4.711550235748291,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3832,0,0,0,0,3832,STANDBY
