imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,baro_pressure_hPa,baro_temperature_C,baro_altitude_m,baro_climbRate_mps,gps_latE7,gps_lonE7,gps_altitude_m,gps_speed_mps,gps_heading_deg,gps_sats,gps_fix,roll_deg,filterRoll_deg,pitch_deg,yaw_deg,veltotal_cmps,velimu_cmps,servoDeg1_deg,servoDeg2_deg,baroTimeMs,gpsTimeMs,aTimeMs,aRxTimeMs,state,timeMs,stateStr
0.0,0.0,0.0,0.0,0.0,0.0,1006.1873168945312,23.600000381469727,-0.18175290524959564,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,4386,4386,2270,4386,0,4386,STANDBY
0.5099999904632568,-0.10999999940395355,9.649999618530273,0.0,0.0,0.0,1004.9190063476562,22.81999969482422,6.046010971069336,0.0,0,0,0.0,0.0,0.0,0,0,0.012939848005771637,0.0,0.043153174221515656,-0.9410077333450317,0.0,0.0,100.0,100.0,4486,4486,4959,4480,0,4486,STANDBY
0.47999998927116394,-0.11999999731779099,9.65999984741211,0.0,0.0,0.0,1004.5917358398438,22.6200008392334,11.531187057495117,35.13882064819336,0,0,0.0,0.0,0.0,0,0,0.005737479776144028,0.0,0.032868433743715286,-0.9483932256698608,0.0,0.0,100.0,100.0,4586,4586,5057,4578,0,4586,STANDBY
0.49000000953674316,-0.09000000357627869,9.640000343322754,0.0,0.0,0.0,1004.5524291992188,22.610000610351562,12.873137474060059,39.87276077270508,0,0,0.0,0.0,0.0,0,0,-0.00030518509447574615,0.0,0.024170659482479095,-0.9544664025306702,0.0,0.0,100.0,100.0,4686,4686,5155,4676,0,4686,STANDBY
0.49000000953674316,-0.10000000149011612,9.65999984741211,0.0,0.0,0.0,1006.09130859375,23.540000915527344,3.709199905395508,-19.81051254272461,0,0,0.0,0.0,0.0,0,0,-0.0054322946816682816,0.0,0.016022218391299248,-0.9591357111930847,0.0,0.0,100.0,100.0,4786,4786,5254,4774,0,4786,STANDBY
0.4699999988079071,-0.09000000357627869,9.670000076293945,0.0,0.0,0.0,1006.1613159179688,23.600000381469727,0.7820304036140442,-52.23008728027344,0,0,0.0,0.0,0.0,0,0,-0.00958281196653843,0.0,0.009338663890957832,-0.9629200100898743,0.0,0.0,100.0,100.0,4886,4886,5352,4873,0,4886,STANDBY
0.49000000953674316,-0.10999999940395355,9.65999984741211,0.0,0.0,0.0,1006.2098999023438,23.610000610351562,-0.06370195746421814,-28.29710578918457,0,0,0.0,0.0,0.0,0,0,-0.012909329496324062,0.0,0.0032959990203380585,-0.9659718871116638,0.0,0.0,100.0,100.0,4986,4986,5450,4971,0,4986,STANDBY
0.5099999904632568,-0.10000000149011612,9.65999984741211,0.0,0.0,0.0,1006.1864013671875,23.610000610351562,-0.1277155578136444,-9.378110885620117,0,0,0.0,0.0,0.0,0,0,-0.0157475508749485,0.0,-0.0019226660951972008,-0.9683828353881836,0.0,0.0,100.0,100.0,5086,5086,5549,5069,0,5086,STANDBY
0.5400000214576721,-0.20000000298023224,9.65999984741211,0.0,0.0,0.0,1006.1661987304688,23.610000610351562,-0.02293487824499607,-1.8026260137557983,0,0,0.0,0.0,0.0,0,0,-0.017883846536278725,0.0,-0.005584887228906155,-0.9707327485084534,0.0,0.0,100.0,100.0,5186,5186,5664,5184,0,5186,STANDBY
0.550000011920929,0.019999999552965164,9.65999984741211,0.0,0.0,0.0,1006.187255859375,23.610000610351562,-0.15730376541614532,-0.4408540725708008,0,0,0.0,0.0,0.0,0,0,-0.019501328468322754,0.0,-0.011993774212896824,-0.9721976518630981,0.0,0.0,100.0,100.0,5286,5286,5763,5283,0,5286,STANDBY
0.46000000834465027,-0.14000000059604645,9.65999984741211,0.0,0.0,0.0,1006.1998291015625,23.610000610351562,-0.26219984889030457,-1.0150905847549438,0,0,0.0,0.0,0.0,0,0,-0.021027253940701485,0.0,-0.012939848005771637,-0.9735099077224731,0.0,0.0,100.0,100.0,5386,5386,5861,5382,0,5386,STANDBY
0.4699999988079071,-0.05999999865889549,9.649999618530273,0.0,0.0,0.0,1005.036376953125,22.899999618530273,5.025366306304932,15.287239074707031,0,0,0.0,0.0,0.0,0,0,-0.02209540084004402,0.0,-0.016327403485774994,-0.9743949770927429,0.0,0.0,100.0,100.0,5486,5486,5959,5479,0,5486,STANDBY
