imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,baro_pressure_hPa,baro_temperature_C,baro_altitude_m,baro_climbRate_mps,gps_latE7,gps_lonE7,gps_altitude_m,gps_speed_mps,gps_heading_deg,gps_sats,gps_fix,roll_deg,filterRoll_deg,pitch_deg,yaw_deg,servoDegree_deg,baroTimeMs,gpsTimeMs,aTimeMs,aRxTimeMs,state,timeMs,stateStr
0.0,0.0,0.0,0.0,0.0,0.0,1022.8143920898438,24.3700008392334,0.0051929401233792305,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4668,4668,2271,4668,0,4668,STANDBY
-3.1500000953674316,9.270000457763672,1.7300000190734863,0.0,0.0,-0.10000000149011612,1022.8111572265625,24.3700008392334,0.031157640740275383,0.08308703452348709,0,0,0.0,0.0,0.0,0,0,66.29000091552734,54.709999084472656,-33.689998626708984,20.43000030517578,0.0,4768,4768,4761,4764,0,4768,STANDBY
-3.1500000953674316,9.260000228881836,1.7300000190734863,0.0,-0.10000000149011612,-0.10000000149011612,1022.6349487304688,24.260000228881836,1.4592161178588867,4.622962951660156,0,0,0.0,0.0,0.0,0,0,66.31999969482422,55.560001373291016,-33.619998931884766,20.93000030517578,0.0,4868,4868,4856,4859,0,4868,STANDBY
-3.1600000858306885,9.270000457763672,1.7200000286102295,0.0,0.0,0.10000000149011612,1022.4703979492188,24.149999618530273,2.793801784515381,7.2293701171875,0,0,0.0,0.0,0.0,0,0,66.31999969482422,56.290000915527344,-33.5,21.399999618530273,0.0,4968,4968,4953,4956,0,4968,STANDBY
-3.1600000858306885,9.260000228881836,1.7300000190734863,0.0,-0.10000000149011612,0.10000000149011612,1022.489990234375,24.170000076293945,2.6328206062316895,4.111657619476318,0,0,0.0,0.0,0.0,0,0,66.33000183105469,56.97999954223633,-33.380001068115234,21.979999542236328,0.0,5068,5068,5065,5068,0,5068,STANDBY
-3.1700000762939453,9.270000457763672,1.7200000286102295,0.0,0.0,0.20000000298023224,1022.5093994140625,24.18000030517578,2.477032423019409,2.132938861846924,374006944,1267769984,0.0,0.524733304977417,0.0,0,1,66.36000061035156,57.4900016784668,-33.2599983215332,22.459999084472656,0.0,5168,5168,5161,5165,0,5168,STANDBY
-3.1500000953674316,9.260000228881836,1.7300000190734863,0.0,-0.10000000149011612,0.20000000298023224,1022.5293579101562,24.200000762939453,2.3134548664093018,0.8416327834129333,374006944,1267769984,6.900000095367432,0.524733304977417,0.0,6,1,66.4000015258789,57.88999938964844,-33.47999954223633,23.260000228881836,0.0,5268,5268,5257,5261,0,5268,STANDBY
-3.1600000858306885,9.279999732971191,1.7300000190734863,0.0,-0.10000000149011612,-0.10000000149011612,1022.3677978515625,24.09000015258789,3.6246721744537354,4.7345404624938965,374006944,1267769984,6.900000095367432,0.524733304977417,0.0,6,1,66.51000213623047,58.20000076293945,-33.5,23.84000015258789,0.0,5368,5368,5353,5356,0,5368,STANDBY
-3.1600000858306885,9.270000457763672,1.7300000190734863,0.0,-0.10000000149011612,0.0,1022.2182006835938,24.0,4.837223529815674,8.542736053466797,374006944,1267769984,6.900000095367432,0.524733304977417,0.0,6,1,66.55999755859375,58.439998626708984,-33.470001220703125,24.399999618530273,0.0,5419,5468,5449,5452,0,5468,STANDBY
-3.130000114440918,9.279999732971191,1.7300000190734863,0.0,-0.10000000149011612,-0.10000000149011612,1022.2554931640625,24.020000457763672,4.5360331535339355,4.262589931488037,374006944,1267769984,6.900000095367432,0.524733304977417,0.0,6,1,66.63999938964844,58.61000061035156,-33.33000183105469,24.969999313354492,0.0,5523,5568,5561,5564,0,5568,STANDBY
-3.140000104904175,9.279999732971191,1.7400000095367432,0.0,-0.10000000149011612,0.30000001192092896,1022.2884521484375,24.049999237060547,4.268596649169922,1.6583116054534912,374006944,1267769984,6.900000095367432,0.524733304977417,0.0,6,1,66.7300033569336,58.720001220703125,-33.349998474121094,25.56999969482422,0.0,5623,5668,5657,5660,0,5668,STANDBY
-3.1600000858306885,9.260000228881836,1.7300000190734863,0.0,0.0,0.4000000059604645,1022.3233642578125,24.06999969482422,3.985581636428833,-0.07074058055877686,374006944,1267769984,6.900000095367432,0.524733304977417,0.0,6,1,66.76000213623047,58.790000915527344,-33.290000915527344,26.1299991607666,0.0,5733,5768,5753,5756,0,5768,STANDBY
-3.1500000953674316,9.260000228881836,1.7300000190734863,0.0,0.0,0.20000000298023224,1022.1751708984375,23.969999313354492,5.185150623321533,4.753002166748047,374006944,1267769984,6.900000095367432,0.524733304977417,0.0,6,1,66.86000061035156,58.83000183105469,-33.279998779296875,26.809999465942383,0.0,5833,5868,5865,5868,0,5868,STANDBY
-3.1500000953674316,9.270000457763672,1.7400000095367432,0.0,-0.10000000149011612,-0.20000000298023224,1022.033935546875,23.8799991607666,6.332790374755859,7.632480621337891,374006944,1267769984,6.900000095367432,0.524733304977417,0.0,6,1,66.9000015258789,58.810001373291016,-33.220001220703125,27.399999618530273,0.0,5933,5968,5961,5964,0,5968,STANDBY
-3.140000104904175,9.279999732971191,1.7300000190734863,0.0,0.0,0.10000000149011612,1022.0870361328125,23.920000076293945,5.901776313781738,3.160731792449951,374006944,1267769984,6.900000095367432,0.524733304977417,0.0,6,1,66.94000244140625,58.7599983215332,-33.2599983215332,28.079999923706055,0.0,6034,6068,6056,6061,0,6068,STANDBY
-3.140000104904175,9.289999961853027,1.7400000095367432,0.0,-0.10000000149011612,0.20000000298023224,1022.13232421875,23.950000762939453,5.533077716827393,0.5480740070343018,374006688,1267769984,6.900000095367432,1.7182443141937256,173.5399932861328,6,1,67.04000091552734,58.65999984741211,-33.459999084472656,28.850000381469727,0.0,6134,6168,6153,6156,0,6168,STANDBY
-3.140000104904175,9.270000457763672,1.7400000095367432,0.0,0.0,0.30000001192092896,1022.1751708984375,23.979999542236328,5.185150623321533,-1.0409409999847412,374006688,1267769984,9.300000190734863,1.7182443141937256,173.5399932861328,5,1,67.06999969482422,58.54999923706055,-33.15999984741211,29.3700008392334,0.0,6234,6268,6265,6267,0,6268,STANDBY
-3.1500000953674316,9.279999732971191,1.7300000190734863,0.0,0.0,0.30000001192092896,1022.0371704101562,23.889999389648438,6.306825637817383,3.820497751235962,374006688,1267769984,9.300000190734863,1.7182443141937256,173.5399932861328,5,1,67.11000061035156,58.43000030517578,-33.13999938964844,30.0,0.0,6334,6368,6361,6364,0,6368,STANDBY
